ROME2574,Igea/Credaro,41.934753,12.442687,Quartiere XV della Vittoria
ROME2575,Camilluccia/Marsciano,41.937122,12.442947,Suburbio XI della Vittoria
ROME2576,Camilluccia/Salsomaggiore,41.939919,12.444152,Suburbio XI della Vittoria
ROME2577,Camilluccia/Vivai,41.941246,12.446072,Suburbio XI della Vittoria
ROME2578,Camilluccia/Giraldi,41.942165,12.447673,Suburbio XI della Vittoria
ROME2579,Panizzi/Lucchina,41.957729,12.399553,Zona L Ottavia
ROME2580,Panizzi/Casal Del Marmo,41.955872,12.402639,Zona L Ottavia
ROME2581,Melozzo Da Forli',41.925449,12.465582,Quartiere I Flaminio
ROME2582,Lgt Delle Navi,41.916481,12.471657,Quartiere I Flaminio
ROME2583,Melozzo Da Forli',41.926003,12.464688,Quartiere I Flaminio
ROME2584,Pannini,41.928478,12.46329,Quartiere I Flaminio
ROME2585,Colli Farnesina 7/Volpi,41.939205,12.460433,Quartiere XV della Vittoria
ROME2586,Colli Farnesina 6,41.940567,12.457777,Quartiere XV della Vittoria
ROME2587,Colli Farnesina 5,41.942402,12.456733,Quartiere XV della Vittoria
ROME2588,Colli Farnesina 4/Vaccari,41.943134,12.455767,Quartiere XV della Vittoria
ROME2589,Colli Farnesina 3,41.943466,12.453792,Quartiere XV della Vittoria
ROME2590,Colli Farnesina 2,41.944759,12.453243,Quartiere XV della Vittoria
ROME2591,Colli Farnesina 1/Respighi,41.943916,12.450717,Quartiere XV della Vittoria
ROME2592,Camilluccia/Vivai,41.94186,12.44676,Suburbio XI della Vittoria
ROME2593,Camilluccia/Salsomaggiore,41.940334,12.44424,Suburbio XI della Vittoria
ROME2594,V.le Vaticano/Musei Vaticani,41.906933,12.453058,Quartiere XIV Trionfale
ROME2595,V.le Vaticano/Pisani,41.905499,12.44958,Quartiere XIV Trionfale
ROME2596,V.le Vaticano/Clivo M.vaticane,41.902508,12.446723,Quartiere XIV Trionfale
ROME2597,Inzago/Nerviano,41.946949,12.387695,Zona L Ottavia
ROME2598,Segrate/Inzago,41.945255,12.385218,Zona L Ottavia
ROME2599,Segrate/Palmarola,41.943233,12.38543,Zona L Ottavia
ROME2600,Grottarossa/Veientana,41.973026,12.442892,Zona LIII Tomba di Nerone
ROME2601,Grottarossa/Montefiascone,41.972591,12.43946,Zona LIII Tomba di Nerone
ROME2602,Aurelia/Irnerio,41.89901,12.429345,Quartiere XIII Aurelio
ROME2603,Grottarossa/Castiglione In Tev,41.971706,12.437897,Zona LIII Tomba di Nerone
ROME2604,L.go Boccea,41.901043,12.427478,Quartiere XIII Aurelio
ROME2605,Panizzi/Casal Del Marmo,41.955917,12.402338,Zona L Ottavia
ROME2606,Grottarossa/Casale Ghella,41.971684,12.435783,Zona LIII Tomba di Nerone
ROME2607,Cassia/Grottarossa,41.971935,12.433288,Zona LIII Tomba di Nerone
ROME2608,Cassia/Casal Saraceno,41.968781,12.437605,Zona LIII Tomba di Nerone
ROME2609,Panizzi/Lucchina,41.957718,12.399834,Zona L Ottavia
ROME2610,Pineta Sacchetti/Forte Boccea,41.90871,12.425166,Quartiere XXVII Primavalle
ROME2611,Pineta Sacchetti/Calisto Ii,41.911427,12.423921,Quartiere XXVII Primavalle
ROME2612,Pineta Sacchetti/Pio Vi,41.914242,12.422891,Quartiere XXVII Primavalle
ROME2613,Fiori C./Landucci Tosi,41.95845,12.397074,Zona L Ottavia
ROME2614,Forte Braschi/Pineta Sacchetti,41.916164,12.422988,Quartiere XXVII Primavalle
ROME2615,Sperani/Giudice,41.961086,12.396248,Zona L Ottavia
ROME2616,Forte Braschi/Cardinal Garampi,41.91497,12.421063,Quartiere XXVII Primavalle
ROME2617,Forte Braschi/Nasalli Rocca G.b.,41.913055,12.419238,Quartiere XXVII Primavalle
ROME2618,Sperani/Duncan,41.96233,12.397574,Zona L Ottavia
ROME2620,Cassia/Giuochi Delfici,41.947769,12.463133,Quartiere XV della Vittoria
ROME2621,Maffi/Dusmet,41.923302,12.417967,Quartiere XXVII Primavalle
ROME2622,Maffi/Cristofori,41.925011,12.41935,Quartiere XXVII Primavalle
ROME2623,Mosca/Zigliara,41.927578,12.420655,Quartiere XXVII Primavalle
ROME2624,Mosca/Torrevecchia,41.928867,12.417683,Quartiere XXVII Primavalle
ROME2625,Torrevecchia/Diano Marina,41.929836,12.418225,Quartiere XXVII Primavalle
ROME2626,Quartaccio/Vinovo,41.918495,12.392475,Suburbio X Trionfale
ROME2627,Grottarossa/Casale Ghella,41.971733,12.435163,Zona LIII Tomba di Nerone
ROME2628,Torrevecchia/Montebruno,41.931183,12.419683,Quartiere XXVII Primavalle
ROME2629,Grottarossa/Castiglione In Tev,41.971992,12.438577,Zona LIII Tomba di Nerone
ROME2631,Grottarossa/Montefiascone,41.972893,12.440195,Zona LIII Tomba di Nerone
ROME2632,Grottarossa/Veientana,41.973137,12.442035,Zona LIII Tomba di Nerone
ROME2633,Torrevecchia/Montebruno,41.931122,12.419418,Quartiere XXVII Primavalle
ROME2634,Grottarossa/Parco Pace,41.972816,12.444383,Zona LIII Tomba di Nerone
ROME2635,Torrevecchia/Diano Marina,41.92963,12.41782,Quartiere XXVII Primavalle
ROME2637,Provenzale/Torrevecchia,41.927952,12.416948,Quartiere XXVII Primavalle
ROME2638,Provenzale/Maffi,41.926632,12.419877,Quartiere XXVII Primavalle
ROME2640,Maffi/Cristofori,41.924652,12.4189,Quartiere XXVII Primavalle
ROME2641,Maffi/Dusmet,41.922894,12.417468,Quartiere XXVII Primavalle
ROME2642,Forte Braschi/Nasalli Rocca G.b.,41.913246,12.419882,Quartiere XXVII Primavalle
ROME2644,Forte Braschi/Cardinal Garampi,41.915127,12.421342,Quartiere XXVII Primavalle
ROME2645,Bolognetti A.,41.91563,12.422419,Quartiere XXVII Primavalle
ROME2646,Arc.ta Passione/Riq. 66,42.012115,12.494346,Municipio Roma XV
ROME2647,Arc.ta Passione/Riq. 101,42.012253,12.495495,Municipio Roma XV
ROME2648,Pineta Sacchetti/Ventura,41.912907,12.423282,Quartiere XXVII Primavalle
ROME2649,Cimitero/V.le Uffici,42.008453,12.492725,Municipio Roma XV
ROME2650,Pineta Sacchetti/Calisto Ii,41.910706,12.424104,Quartiere XXVII Primavalle
ROME2651,Pineta Sacchetti/Forte Boccea,41.907909,12.425213,Quartiere XXVII Primavalle
ROME2652,V.le S. Rocco/Cappella 77,42.016232,12.499748,Municipio Roma XV
ROME2653,Pineta Sacchetti/Urbano Ii,41.905949,12.425247,Quartiere XXVII Primavalle
ROME2654,V.le Conf.ss.sacramento/Cappella 81,42.016983,12.499695,Municipio Roma XV
ROME2655,V.le Conf.ss.sacramento/Cappella 49,42.01712,12.497425,Zona LVIII Prima Porta
ROME2656,V.le S. Rocco/Cappella 37,42.017296,12.495201,Municipio Roma XV
ROME2657,C.ne Cornelia/Caprara,41.903961,12.424828,Quartiere XXVII Primavalle
ROME2658,V.le S. Rocco/Cappella 17,42.018318,12.493933,Municipio Roma XV
ROME2659,Forno Crematorio,42.018738,12.496931,Municipio Roma XV
ROME2660,V.le Valle Bagnatore,42.01857,12.498935,Municipio Roma XV
ROME2661,V.le S. Maria Orazione/Corpo C,42.01923,12.49897,Municipio Roma XV
ROME2662,V.le S. Maria Orazione/Corpo A,42.019211,12.497483,Municipio Roma XV
ROME2663,V.le S. Maria Orazione,42.020409,12.496006,Municipio Roma XV
ROME2664,V.le Dei Cipressi/Riq. 28,42.014156,12.492632,Municipio Roma XV
ROME2665,V.le S. Maria Orazione,42.020531,12.494907,Municipio Roma XV
ROME2666,V.le Cimitero Montebello,42.015503,12.490064,Municipio Roma XV
ROME2667,Cimitero Flaminio,42.019142,12.491111,Municipio Roma XV
ROME2668,V.le Degli Islamici,42.018757,12.489154,Municipio Roma XV
ROME2672,VANGA,41.911053,12.564015,Quartiere XXII Collatino
ROME2673,V.le Vaticano/Clivo M.vaticane,41.902657,12.44734,Quartiere XIV Trionfale
ROME2674,V.le Vaticano/Pisani,41.905933,12.450142,Quartiere XIV Trionfale
ROME2675,V.le Vaticano/Musei Vaticani,41.906544,12.451823,Quartiere XIV Trionfale
ROME2676,Crescenzio/Risorgimento,41.905869,12.459672,Municipio Roma I
ROME2677,Bardanzellu/Campilli,41.914707,12.577638,Zona VII Tor Cervara
ROME2679,Togliatti/Abelie,41.893208,12.574657,Municipio Roma V
ROME2681,Bardanzellu/Campilli,41.914394,12.577398,Zona VII Tor Cervara
ROME2683,Crescenzio/Terenzio,41.905682,12.462747,Municipio Roma I
ROME2685,Tiburtina/Crociate,41.908035,12.525917,Quartiere VI Tiburtino
ROME2686,EMO,41.906738,12.449068,Quartiere XIV Trionfale
ROME2688,Emo/Bragadin,41.904591,12.446533,Quartiere XIV Trionfale
ROME2689,Emo/Ammiragli,41.903671,12.444667,Quartiere XIV Trionfale
ROME2690,Xxi Aprile/Nardini,41.918503,12.519762,Quartiere V Nomentano
ROME2691,Valle Aurelia,41.901623,12.43898,Quartiere XIII Aurelio
ROME2692,Provincie/Reggio Calabria,41.912193,12.520602,Quartiere V Nomentano
ROME2693,Provincie/Padova,41.910889,12.52078,Quartiere V Nomentano
ROME2694,Ippocrate/Provincie,41.909126,12.520355,Quartiere V Nomentano
ROME2696,Ippocrate/Marchiafava,41.906712,12.516953,Quartiere V Nomentano
ROME2697,Universita'/Regina Elena,41.90543,12.515107,Quartiere V Nomentano
ROME2698,Valle Aurelia/Stampini,41.905209,12.43744,Quartiere XIII Aurelio
ROME2699,Valle Aurelia/Scuola,41.906754,12.437335,Quartiere XIII Aurelio
ROME2700,Valle Aurelia/De Fabritiis,41.908463,12.436397,Quartiere XIII Aurelio
ROME2702,Termini,41.901806,12.499907,Municipio Roma I
ROME2703,Indipendenza,41.90453,12.502908,Municipio Roma I
ROME2704,Valle Aurelia,41.909672,12.435287,Quartiere XIV Trionfale
ROME2705,Universita'/Scienze,41.904114,12.511487,Quartiere V Nomentano
ROME2706,Valle Aurelia/De Fabritiis,41.908062,12.436448,Quartiere XIII Aurelio
ROME2707,Universita'/Regina Elena,41.905334,12.515273,Quartiere V Nomentano
ROME2708,Valle Aurelia/Scuola,41.906178,12.437612,Quartiere XIII Aurelio
ROME2709,Ippocrate/Marchiafava,41.907082,12.518022,Quartiere V Nomentano
ROME2711,Ippocrate/Provincie,41.908943,12.520788,Quartiere V Nomentano
ROME2712,Provincie/Padova,41.910851,12.521187,Quartiere V Nomentano
ROME2713,Bologna,41.913059,12.520938,Quartiere V Nomentano
ROME2714,Xxi Aprile/Villa Ricotti,41.91452,12.520555,Quartiere V Nomentano
ROME2715,Valle Aurelia/Stampini,41.904896,12.437333,Quartiere XIII Aurelio
ROME2716,S. Costanza/Nomentana,41.921574,12.516912,Quartiere XVII Trieste
ROME2717,S. Costanza/Istria,41.922768,12.513673,Quartiere XVII Trieste
ROME2718,Valle Aurelia,41.901417,12.439145,Quartiere XIII Aurelio
ROME2719,Emo/Ammiragli,41.90395,12.445538,Quartiere XIV Trionfale
ROME2720,Emo/Bragadin,41.905582,12.448273,Quartiere XIV Trionfale
ROME2721,EMO,41.90678,12.449482,Quartiere XIV Trionfale
ROME2722,Candia/Mocenigo,41.90781,12.452055,Quartiere XIV Trionfale
ROME2724,Archimede/Brioschi,41.927166,12.47925,Quartiere III Pinciano
ROME2725,Archimede,41.927494,12.475803,Quartiere III Pinciano
ROME2726,Ximenes,41.924938,12.47615,Quartiere III Pinciano
ROME2727,Quartaccio/Vinovo,41.918385,12.392837,Suburbio X Trionfale
ROME2728,Nomentana/Romagnoli,41.938324,12.545916,Quartiere XXVIII Monte Sacro Alto
ROME2730,Kant/Nomentana,41.94054,12.552242,Quartiere XXVIII Monte Sacro Alto
ROME2731,Kant/Bertero,41.933025,12.555118,Quartiere XXIX Ponte Mammolo
ROME2732,Galbani/Lagostina,41.928871,12.563238,Quartiere XXIX Ponte Mammolo
ROME2733,FRUA,41.9305,12.563108,Quartiere XXIX Ponte Mammolo
ROME2734,Bartolo Longo,41.930908,12.56755,Quartiere XXIX Ponte Mammolo
ROME2735,Casal De' Pazzi/Ciciliano,41.929707,12.56706,Quartiere XXIX Ponte Mammolo
ROME2736,Casal De' Pazzi/Valletta,41.92802,12.56887,Quartiere XXIX Ponte Mammolo
ROME2741,Tiburtina/Bargellini,41.90963,12.54693,Quartiere XXI Pietralata
ROME2742,Verano,41.902191,12.518908,Quartiere VI Tiburtino
ROME2744,Casal De' Pazzi/Tiburtina,41.925903,12.570868,Quartiere XXIX Ponte Mammolo
ROME2745,Casal De' Pazzi/Valletta,41.928188,12.56886,Quartiere XXIX Ponte Mammolo
ROME2746,Casal De' Pazzi/Bartolo Longo,41.930367,12.566182,Quartiere XXIX Ponte Mammolo
ROME2747,FRUA,41.930386,12.562305,Quartiere XXIX Ponte Mammolo
ROME2748,Galbani/Gavazzi,41.932392,12.558748,Quartiere XXIX Ponte Mammolo
ROME2750,Quartaccio/Boccea,41.914604,12.387157,Suburbio IX Aurelio
ROME2752,Colombi/Albatri,41.867657,12.59296,Zona XV Torre Maura
ROME2753,Colombi/Nibbio,41.869846,12.593642,Zona XII Torre Spaccata
ROME2754,Colombi/Canarini,41.871502,12.594153,Zona XII Torre Spaccata
ROME2755,Colombi/Picchio,41.873676,12.594802,Zona XII Torre Spaccata
ROME2756,Ruderi Casa Calda,41.87471,12.595647,Zona XII Torre Spaccata
ROME2757,Alzavole/Cincie,41.873642,12.602402,Zona XII Torre Spaccata
ROME2758,Codirossoni,41.871708,12.602677,Zona XII Torre Spaccata
ROME2760,Cincie,41.872726,12.603677,Zona XII Torre Spaccata
ROME2761,Alzavole/Cincie,41.873692,12.602598,Zona XII Torre Spaccata
ROME2762,Alzavole/Paradisee,41.874073,12.6001,Zona XII Torre Spaccata
ROME2763,Ruderi Casa Calda,41.874744,12.595312,Zona XII Torre Spaccata
ROME2764,Casa Calda/Balestrucci,41.87426,12.593357,Zona XII Torre Spaccata
ROME2765,Casa Calda/Belon,41.873135,12.590642,Zona XII Torre Spaccata
ROME2766,Romano P.,41.870491,12.577616,Quartiere XXIV Don Bosco
ROME2772,L.go Preneste,41.89212,12.541037,Quartiere VII Prenestino-Labicano
ROME2773,Prenestina/Irpinia,41.893501,12.550321,Quartiere VII Prenestino-Labicano
ROME2778,Collatina/Birolli,41.904865,12.59919,Zona VIII Tor Sapienza
ROME2779,Collatina/Longoni,41.904758,12.603511,Zona VIII Tor Sapienza
ROME2780,Collatina/Semeghini,41.90477,12.607127,Zona VIII Tor Sapienza
ROME2781,Collatina/Capranesi,41.904713,12.610646,Zona VIII Tor Sapienza
ROME2782,Collatina/Vertunni,41.904251,12.613702,Zona VIII Tor Sapienza
ROME2783,Collatina/Fosso Ponte Di Nona,41.910389,12.634994,Zona VIII Tor Sapienza
ROME2784,Collatina/Salone,41.911449,12.640998,Municipio Roma VI
ROME2796,S. Valentino,41.923656,12.477122,Quartiere III Pinciano
ROME2800,Buozzi/Villa Sacchetti,41.921913,12.484058,Quartiere III Pinciano
ROME2801,Prenestina/Rocca Cencia,41.890186,12.6954,Municipio Roma VI
ROME2802,Buozzi/Tacchini,41.921627,12.487027,Quartiere III Pinciano
ROME2803,Polense/Prenestina,41.890842,12.69825,Municipio Roma VI
ROME2804,Staz.ne Monte Mario,41.939011,12.421223,Quartiere XXVII Primavalle
ROME2805,Mercadante/Galleria Borghese,41.917168,12.493203,Quartiere III Pinciano
ROME2807,Staz.ne Monte Mario,41.938934,12.421083,Quartiere XXVII Primavalle
ROME2822,Boncompagni/Abruzzi,41.908005,12.492587,Municipio Roma I
ROME2826,Piemonte/Boncompagni,41.908844,12.493477,Municipio Roma I
ROME2830,Puccini,41.911537,12.492815,Quartiere III Pinciano
ROME2831,Prenestina/Polense,41.890804,12.697769,Municipio Roma VI
ROME2832,Prenestina/Rocca Cencia,41.890099,12.694671,Municipio Roma VI
ROME2833,Pinciana/Museo Borghese,41.913979,12.493808,Municipio Roma II
ROME2834,Pinciana/Allegri,41.915127,12.49417,Municipio Roma II
ROME2845,Don Minzoni,41.920761,12.479623,Quartiere III Pinciano
ROME2847,Monti Parioli,41.923214,12.47762,Quartiere III Pinciano
ROME2852,Collatina/Salone,41.911411,12.6404,Municipio Roma VI
ROME2854,Collatina/Fosso Ponte Di Nona,41.910397,12.633339,Zona VIII Tor Sapienza
ROME2855,Collatina/Vertunni,41.904362,12.613866,Zona VIII Tor Sapienza
ROME2856,Collatina/Capranesi,41.90432,12.611559,Zona VIII Tor Sapienza
ROME2857,Collatina/Semeghini,41.904865,12.606427,Zona VIII Tor Sapienza
ROME2858,Collatina/Longoni,41.904915,12.602802,Zona VIII Tor Sapienza
ROME2859,Collatina/Birolli,41.905022,12.598481,Zona VIII Tor Sapienza
ROME2860,Vigne Nuove/Segni,41.959629,12.535767,Zona IV Casal Boccone
ROME2861,Parioli/Secchi,41.924603,12.489913,Quartiere II Parioli
ROME2862,Parioli/Stoppani,41.923191,12.491382,Quartiere II Parioli
ROME2864,Quintino Sella,41.907822,12.495418,Municipio Roma I
ROME2865,Barberini,41.904346,12.488887,Municipio Roma I
ROME2866,Anerio,41.935543,12.515873,Quartiere XVII Trieste
ROME2867,L.go Somalia,41.935989,12.514828,Quartiere XVII Trieste
ROME2868,Somalia/Vivaldi,41.935585,12.512482,Quartiere XVII Trieste
ROME2869,Magliano Sabina/Forano,41.934757,12.511358,Quartiere XVII Trieste
ROME2870,Priscilla,41.931732,12.51172,Quartiere XVII Trieste
ROME2871,Novella/Acilia,41.929291,12.511968,Quartiere XVII Trieste
ROME2872,Tagliamento/Chiana,41.921482,12.504995,Municipio Roma II
ROME2873,P.le Ostiense,41.875908,12.481872,Quartiere X Ostiense
ROME2874,Tagliamento/Clitunno,41.9203,12.503295,Municipio Roma II
ROME2875,Buenos Aires,41.918461,12.500617,Municipio Roma II
ROME2876,Po/Simeto,41.916824,12.49831,Quartiere IV Salario
ROME2877,Boncompagni/Abruzzi,41.908115,12.492512,Municipio Roma I
ROME2878,Giustiniano,41.856548,12.478591,Quartiere X Ostiense
ROME2879,Giustiniano/Settimio Severo,41.856075,12.482186,Quartiere X Ostiense
ROME2880,Giustiniano/Villa Lucina,41.855843,12.483816,Quartiere X Ostiense
ROME9271,Severo/Villa Lucina,41.854446,12.484231,Quartiere X Ostiense
ROME2881,Tiberio Imperatore,41.853336,12.486227,Quartiere X Ostiense
ROME2882,Domiziano,41.851521,12.485081,Quartiere X Ostiense
ROME2883,Leonori,41.850567,12.486332,Quartiere XX Ardeatino
ROME2884,Grotta Perfetta/P. Mirandola,41.847069,12.488202,Quartiere XX Ardeatino
ROME2885,Grotta Perfetta/Ciaffi,41.844887,12.490807,Quartiere XX Ardeatino
ROME2886,Grotta Perfetta/Shaw,41.840168,12.50314,Quartiere XX Ardeatino
ROME2887,Grotta Perfetta/Moliere,41.839546,12.504925,Quartiere XX Ardeatino
ROME2888,Grotta Perfetta/Calderon Barca,41.837425,12.508246,Quartiere XX Ardeatino
ROME2889,Grotta Perfetta/Granai Nerva,41.834885,12.511828,Quartiere XX Ardeatino
ROME2890,Grotta Perfetta/Spalla,41.832611,12.514676,Quartiere XX Ardeatino
ROME2891,Grotta Perfetta/Ardeatina,41.830784,12.516542,Municipio Roma VIII
ROME2892,Boncompagni/Marche,41.907692,12.490988,Municipio Roma I
ROME2893,Ardeatina/Millevoi,41.817364,12.52228,Zona XXII Cecchignola
ROME2894,Boncompagni/Piemonte,41.908409,12.494052,Municipio Roma I
ROME2895,Ardeatina/Fosso Cecchignola,41.814308,12.523429,Zona XXII Cecchignola
ROME2896,Ardeatina/Tor Pagnotta,41.809071,12.529472,Zona XXII Cecchignola
ROME2897,Ardeatina/Casali Cornacchiole,41.804916,12.534395,Zona XXII Cecchignola
ROME2898,Ardeatina/Centro Del Bivio,41.801052,12.536487,Zona XXII Cecchignola
ROME2899,FIUME,41.910839,12.498187,Quartiere IV Salario
ROME2900,Ardeatina/G.r.a.,41.798512,12.535363,Zona XXII Cecchignola
ROME2902,Stazione Saxa Rubra,41.974613,12.494788,Zona LVI Grottarossa
ROME2903,Buenos Aires,41.917786,12.499883,Municipio Roma II
ROME2907,Sebino,41.922169,12.505998,Municipio Roma II
ROME2910,Nemorense/Crati,41.92704,12.510735,Quartiere XVII Trieste
ROME2913,Nemorense/Acilia,41.928574,12.512207,Quartiere XVII Trieste
ROME2915,Priscilla,41.931293,12.511492,Quartiere XVII Trieste
ROME2918,Moricone,41.933006,12.513255,Quartiere XVII Trieste
ROME2920,Piramide,41.875919,12.481738,Quartiere X Ostiense
ROME2927,Ballarin/Maroso,41.839531,12.489992,Quartiere XX Ardeatino
ROME2931,Tagliamento/Clitunno,41.919861,12.502868,Municipio Roma II
ROME2935,Ardeatina/G.r.a.,41.798508,12.535463,Zona XXII Cecchignola
ROME2936,Ardeatina/Centro Del Bivio,41.801872,12.536453,Zona XXII Cecchignola
ROME2937,Ardeatina/Casali Cornacchiole,41.805347,12.534192,Zona XXII Cecchignola
ROME2938,Ardeatina/Tor Pagnotta,41.810032,12.52885,Zona XXII Cecchignola
ROME2939,Ardeatina/Millevoi,41.817654,12.52237,Zona XXII Cecchignola
ROME2940,Grotta Perfetta/Ardeatina,41.830475,12.51703,Municipio Roma VIII
ROME2941,Grotta Perfetta/Spalla,41.833519,12.513994,Quartiere XX Ardeatino
ROME2942,Grotta Perfetta/Granai Nerva,41.836117,12.510121,Quartiere XX Ardeatino
ROME2943,Grotta Perfetta/Calderon Barca,41.837772,12.507995,Quartiere XX Ardeatino
ROME2944,Grotta Perfetta/Moliere,41.840023,12.504263,Quartiere XX Ardeatino
ROME2945,Grotta Perfetta/Shaw,41.840649,12.501408,Quartiere XX Ardeatino
ROME2946,Grotta Perfetta/Ciaffi,41.84531,12.490572,Quartiere XX Ardeatino
ROME2947,Grotta Perfetta/P. Mirandola,41.847023,12.48851,Quartiere XX Ardeatino
ROME2948,Ambrosini/Leonori,41.847698,12.488443,Quartiere XX Ardeatino
ROME2949,Ambrosini/Accademia Platonica,41.849007,12.49025,Quartiere XX Ardeatino
ROME2950,Accademia Agiati/Ambrosini,41.850391,12.490966,Quartiere XX Ardeatino
ROME2951,Villa Chigi,41.934624,12.514385,Quartiere XVII Trieste
ROME2952,Accademia Agiati/Colombo,41.852039,12.488831,Quartiere XX Ardeatino
ROME2953,Tito,41.853901,12.487243,Quartiere X Ostiense
ROME2955,Giustiniano/Villa Lucina,41.856174,12.483678,Quartiere X Ostiense
ROME2956,Giustiniano/Settimio Severo,41.85651,12.481268,Quartiere X Ostiense
ROME2957,Giustiniano,41.856819,12.479418,Quartiere X Ostiense
ROME2958,Ostiense/Prefettura,41.865566,12.479173,Quartiere X Ostiense
ROME2959,Nemorense/Crati,41.927197,12.510687,Quartiere XVII Trieste
ROME2961,Vescovio,41.933369,12.512372,Quartiere XVII Trieste
ROME2964,De Nicola/Termini,41.902721,12.499617,Municipio Roma I
ROME2970,Po/Simeto,41.916386,12.497893,Quartiere IV Salario
ROME2974,Capraia/Monte Croce,41.945652,12.533433,Quartiere XVI Monte Sacro
ROME2976,Imer/Baseggio,41.967312,12.532608,Zona II Castel Giubileo
ROME2977,Anselmi,41.965912,12.531727,Zona II Castel Giubileo
ROME2980,Vigne Nuove/De Liguoro,41.963341,12.535708,Zona II Castel Giubileo
ROME2981,Vigne Nuove/Pasinetti,41.961227,12.53606,Zona II Castel Giubileo
ROME2982,Vigne Nuove/Cadibona,41.95369,12.535945,Zona IV Casal Boccone
ROME2984,Conti/Monte Massico,41.952358,12.528711,Zona I Val Melaina
ROME2985,Monte Massico,41.950974,12.527226,Zona I Val Melaina
ROME2987,Val Di Lanzo/Valle Scrivia,41.943089,12.52523,Quartiere XVI Monte Sacro
ROME2988,Val Di Lanzo/Casale Giuliani,41.944176,12.523597,Quartiere XVI Monte Sacro
ROME2989,Val Di Lanzo,41.945377,12.521675,Quartiere XVI Monte Sacro
ROME9709,Prati Fiscali/Val Di Sangro,41.945972,12.521858,Quartiere XVI Monte Sacro
ROME2990,P.le Jonio,41.945854,12.526263,Quartiere XVI Monte Sacro
ROME2992,Monte Rocchetta/Monte Croce,41.946709,12.531647,Quartiere XVI Monte Sacro
ROME2993,Monte Massico,41.950779,12.52743,Quartiere XVI Monte Sacro
ROME2994,Conti/Monte Massico,41.952545,12.529408,Quartiere XVI Monte Sacro
ROME2995,De Curtis/Galli,41.954285,12.53351,Zona I Val Melaina
ROME2996,De Curtis/Vigne Nuove,41.953636,12.535093,Zona I Val Melaina
ROME2997,Vigne Nuove/Limbara,41.95694,12.535782,Zona IV Casal Boccone
ROME3000,Vigne Nuove/Pasinetti,41.961544,12.536273,Zona IV Casal Boccone
ROME3001,Vigne Nuove/De Liguoro,41.96402,12.535885,Zona IV Casal Boccone
ROME3002,Jonio,41.945679,12.528706,Quartiere XVI Monte Sacro
ROME3008,Della Seta U.,41.961987,12.525772,Zona I Val Melaina
ROME3009,Talli/De Angelis,41.964558,12.524003,Zona II Castel Giubileo
ROME3010,Talli/Morelli,41.964989,12.521498,Zona II Castel Giubileo
ROME3011,Talli/Benti Bulgarelli,41.964924,12.51895,Zona II Castel Giubileo
ROME3012,Cavalieri/Carnabuci,41.966278,12.513457,Zona II Castel Giubileo
ROME3013,Cavalieri/Pacchiarotti,41.964058,12.513377,Zona II Castel Giubileo
ROME3014,De Filippo/Pilotto,41.965942,12.51728,Zona II Castel Giubileo
ROME3015,De Filippo/Elmo,41.967167,12.516118,Zona II Castel Giubileo
ROME3016,De Filippo/Pica,41.968719,12.51681,Zona II Castel Giubileo
ROME3018,Russolillo/Labia,41.970573,12.517594,Zona II Castel Giubileo
ROME3019,Russolillo/Vocazionisti,41.971779,12.516398,Zona II Castel Giubileo
ROME3020,Radicofani/Capannori,41.973782,12.514535,Zona II Castel Giubileo
ROME3021,S. LEO,41.980003,12.510877,Zona II Castel Giubileo
ROME3022,Camerata Picena/Force,41.985401,12.513605,Zona II Castel Giubileo
ROME3023,Rapagnano/Apiro,41.983658,12.513417,Zona II Castel Giubileo
ROME3024,Rapagnano/Petritoli,41.982174,12.513022,Zona II Castel Giubileo
ROME3025,S. LEO,41.98003,12.510643,Zona II Castel Giubileo
ROME3026,Vallerano/Monaldi,41.786411,12.462635,Non trovato
ROME3027,Radicofani/Capannori,41.973122,12.514992,Zona II Castel Giubileo
ROME3028,Russolillo/Vocazionisti,41.971615,12.516393,Zona II Castel Giubileo
ROME3029,Russolillo/Labia,41.970051,12.517937,Zona II Castel Giubileo
ROME3030,De Filippo/Pica,41.968487,12.515242,Zona II Castel Giubileo
ROME3031,De Filippo/Pilotto,41.96545,12.517547,Zona II Castel Giubileo
ROME3032,Cavalieri/Pacchiarotti,41.964272,12.513548,Zona II Castel Giubileo
ROME3033,Cavalieri/Carnabuci,41.966198,12.514225,Zona II Castel Giubileo
ROME3034,Cavalieri/Pasquariello,41.964893,12.515663,Zona II Castel Giubileo
ROME3035,Talli/Benti Bulgarelli,41.964867,12.519138,Zona II Castel Giubileo
ROME3036,Talli/Morelli,41.96471,12.522327,Zona II Castel Giubileo
ROME3037,Talli/De Angelis,41.964188,12.524567,Zona II Castel Giubileo
ROME3038,Della Seta U.,41.961391,12.525392,Zona I Val Melaina
ROME3039,Vimercati/Ateneo Salesiano,41.958691,12.524292,Zona I Val Melaina
ROME3040,Prati Fiscali/Valle Melaina,41.946201,12.524783,Zona I Val Melaina
ROME3041,Prati Fiscali/Val Di Lanzo,41.946426,12.520652,Zona I Val Melaina
ROME3042,Prati Fiscali/Valtournanche,41.946289,12.516193,Zona I Val Melaina
ROME3043,Prati Fiscali/Val D'ala,41.945606,12.513743,Zona I Val Melaina
ROME3044,Settebagni/Maddaleno,41.987808,12.517603,Municipio Roma III
